prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket,fluency_metric_rule,target_read_time_seconds,min_fluent_time_seconds,max_fluent_time_seconds,target_wcpm,min_expected_wcpm,max_expected_wcpm,pace_feedback_rule,pace_mastery_required
M2-RW011,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Bag,bag,bag,easy,1.0,True,False,"B AE G",B,AE,G,CVC,CVC_short_a_an_ap_ag,vowel_sound,"{""id"":""M2-RW011"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":11,""display_text"":""bag"",""expected_answer"":""bag"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""bag"",""word_family"":""ag"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,ag_family,ag,b,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:bag,ok,,,,,,,,,,,
M2-RW012,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Tag,tag,tag,easy,1.0,True,False,"T AE G",T,AE,G,CVC,CVC_short_a_an_ap_ag,vowel_sound,"{""id"":""M2-RW012"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":12,""display_text"":""tag"",""expected_answer"":""tag"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""tag"",""word_family"":""ag"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,ag_family,ag,t,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:tag,ok,,,,,,,,,,,
M2-RW013,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Rag,rag,rag,easy,1.0,True,False,"R AE G",R,AE,G,CVC,CVC_short_a_an_ap_ag,vowel_sound,"{""id"":""M2-RW013"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":13,""display_text"":""rag"",""expected_answer"":""rag"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""rag"",""word_family"":""ag"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,ag_family,ag,r,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:rag,ok,,,,,,,,,,,
M2-RW014,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Bed,bed,bed,easy,1.0,True,False,"B EH D",B,EH,D,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-RW014"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":14,""display_text"":""bed"",""expected_answer"":""bed"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""bed"",""word_family"":""ed"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,b,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:bed,ok,,,,,,,,,,,
M2-RW015,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Red,red,red,easy,1.0,True,False,"R EH D",R,EH,D,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-RW015"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":15,""display_text"":""red"",""expected_answer"":""red"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""red"",""word_family"":""ed"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,r,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:red,ok,,,,,,,,,,,
M2-RW016,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Fed,fed,fed,easy,1.0,True,False,"F EH D",F,EH,D,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-RW016"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":16,""display_text"":""fed"",""expected_answer"":""fed"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""fed"",""word_family"":""ed"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,f,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:fed,ok,,,,,,,,,,,
M2-RW017,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Hen,hen,hen,easy,1.0,True,False,"HH EH N",HH,EH,N,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-RW017"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":17,""display_text"":""hen"",""expected_answer"":""hen"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""hen"",""word_family"":""en"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,en_family,en,h,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:hen,ok,,,,,,,,,,,
M2-RW018,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Ten,ten,ten,easy,1.0,True,False,"T EH N",T,EH,N,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-RW018"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":18,""display_text"":""ten"",""expected_answer"":""ten"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""ten"",""word_family"":""en"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,en_family,en,t,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:ten,ok,,,,,,,,,,,
M2-RW019,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Net,net,net,easy,1.0,True,False,"N EH T",N,EH,T,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-RW019"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":19,""display_text"":""net"",""expected_answer"":""net"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""net"",""word_family"":""et"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,et_family,et,n,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:net,ok,,,,,,,,,,,
M2-RW020,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Pet,pet,pet,easy,1.0,True,False,"P EH T",P,EH,T,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-RW020"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":20,""display_text"":""pet"",""expected_answer"":""pet"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""pet"",""word_family"":""et"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,et_family,et,p,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:pet,ok,,,,,,,,,,,
M2-RW021,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Wet,wet,wet,easy,1.0,True,False,"W EH T",W,EH,T,CVC,CVC_short_e,vowel_sound,"{""id"":""M2-RW021"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":21,""display_text"":""wet"",""expected_answer"":""wet"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""wet"",""word_family"":""et"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,et_family,et,w,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:wet,ok,,,,,,,,,,,
M2-RW022,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Pin,pin,pin,easy,1.0,True,False,"P IH N",P,IH,N,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-RW022"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":22,""display_text"":""pin"",""expected_answer"":""pin"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""pin"",""word_family"":""in"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,p,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:pin,ok,,,,,,,,,,,
M2-RW023,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Bin,bin,bin,easy,1.0,True,False,"B IH N",B,IH,N,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-RW023"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":23,""display_text"":""bin"",""expected_answer"":""bin"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""bin"",""word_family"":""in"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,b,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:bin,ok,,,,,,,,,,,
M2-RW024,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Fin,fin,fin,easy,1.0,True,False,"F IH N",F,IH,N,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-RW024"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":24,""display_text"":""fin"",""expected_answer"":""fin"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""fin"",""word_family"":""in"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,f,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:fin,ok,,,,,,,,,,,
M2-RW025,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Win,win,win,easy,1.0,True,False,"W IH N",W,IH,N,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-RW025"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":25,""display_text"":""win"",""expected_answer"":""win"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""win"",""word_family"":""in"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,w,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:win,ok,,,,,,,,,,,
M2-RW026,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Sit,sit,sit,easy,1.0,True,False,"S IH T",S,IH,T,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-RW026"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":26,""display_text"":""sit"",""expected_answer"":""sit"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""sit"",""word_family"":""it"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,it_family,it,s,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:sit,ok,,,,,,,,,,,
M2-RW027,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Fit,fit,fit,easy,1.0,True,False,"F IH T",F,IH,T,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-RW027"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":27,""display_text"":""fit"",""expected_answer"":""fit"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""fit"",""word_family"":""it"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,it_family,it,f,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:fit,ok,,,,,,,,,,,
M2-RW028,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,read_word,Hit,hit,hit,easy,1.0,True,False,"HH IH T",HH,IH,T,CVC,CVC_short_i,vowel_sound,"{""id"":""M2-RW028"",""module_key"":""module_2"",""activity_type"":""read_word"",""sequence"":28,""display_text"":""hit"",""expected_answer"":""hit"",""lesson_step"":""core_word_read"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":4,""repeat_after_same_error_count"":2},""target_word"":""hit"",""word_family"":""it"",""module_1_dependency"":""letter_sound_accuracy"",""fast_paced"":true,""do_not_repeat_until_cooldown"":4,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,it_family,it,h,,False,0.196,very_easy,"{'word_length': 0.3, 'phoneme_pattern': 'CVC', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_reading:hit,ok,,,,,,,,,,,
